Kat's Test
SpineBase.x,SpineBase.y,SpineBase.z,SpineMid.x,SpineMid.y,SpineMid.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,WristLeft.x,WristLeft.y,WristLeft.z,HandLeft.x,HandLeft.y,HandLeft.z,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,ElbowRight.x,ElbowRight.y,ElbowRight.z,WristRight.x,WristRight.y,WristRight.z,HandRight.x,HandRight.y,HandRight.z,HipLeft.x,HipLeft.y,HipLeft.z,KneeLeft.x,KneeLeft.y,KneeLeft.z,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,FootLeft.x,FootLeft.y,FootLeft.z,HipRight.x,HipRight.y,HipRight.z,KneeRight.x,KneeRight.y,KneeRight.z,AnkleRight.x,AnkleRight.y,AnkleRight.z,FootRight.x,FootRight.y,FootRight.z,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,HandTipRight.x,HandTipRight.y,HandTipRight.z,ThumbRight.x,ThumbRight.y,ThumbRight.z,
0 0.064059,-0.184676,1.337625,1 0.065275,0.119923,1.385834,2 0.065434,0.406984,1.420906,3 0.093173,0.532493,1.404775,4 -0.072716,0.285873,1.367655,5 -0.181865,0.059176,1.347901,6 -0.281689,-0.133955,1.285857,7 -0.328805,-0.205073,1.265397,8 0.201321,0.278982,1.374524,9 0.262033,0.043220,1.385649,10 0.355231,-0.176756,1.336357,11 0.400207,-0.243507,1.312593,12 -0.001628,-0.178185,1.298561,13 -0.055276,-0.469113,1.117711,N/A,N/A,N/A,N/A,N/A,N/A,16 0.126294,-0.181285,1.305235,17 0.136043,-0.506908,1.256530,N/A,N/A,N/A,N/A,N/A,N/A,20 0.065494,0.337440,1.414200,21 -0.366960,-0.252420,1.240445,22 -0.337703,-0.181965,1.221343,23 0.435774,-0.299552,1.291282,24 0.405561,-0.215743,1.262591,
0 0.063952,-0.183747,1.337480,1 0.065001,0.120185,1.386127,2 0.064828,0.406766,1.421819,3 0.093005,0.532167,1.404979,4 -0.072837,0.285762,1.367928,5 -0.181732,0.058557,1.348603,6 -0.281379,-0.136483,1.285937,7 -0.326266,-0.207057,1.262555,8 0.201110,0.279170,1.375000,9 0.260999,0.044836,1.383979,10 0.354420,-0.175865,1.328931,11 0.397245,-0.242941,1.302388,12 -0.001683,-0.177474,1.298512,13 -0.056688,-0.462558,1.106589,N/A,N/A,N/A,N/A,N/A,N/A,16 0.126130,-0.180163,1.305011,17 0.135717,-0.505873,1.254052,N/A,N/A,N/A,N/A,N/A,N/A,20 0.064991,0.337367,1.414929,21 -0.363307,-0.254360,1.234475,22 -0.336969,-0.182958,1.219877,23 0.432345,-0.299613,1.279628,24 0.405137,-0.217082,1.251644,
0 0.063695,-0.182112,1.336375,1 0.064790,0.120600,1.385837,2 0.064730,0.406761,1.421754,3 0.092564,0.531876,1.404928,4 -0.072876,0.285745,1.367942,5 -0.181648,0.057913,1.348882,6 -0.281156,-0.140127,1.284942,7 -0.323393,-0.210209,1.260203,8 0.201009,0.279246,1.375100,9 0.259624,0.045826,1.380456,10 0.352343,-0.175419,1.319455,11 0.392539,-0.242840,1.291870,12 -0.001863,-0.176066,1.297690,13 -0.056905,-0.457389,1.099094,N/A,N/A,N/A,N/A,N/A,N/A,16 0.125801,-0.178380,1.303629,17 0.134814,-0.504075,1.250548,N/A,N/A,N/A,N/A,N/A,N/A,20 0.064879,0.337407,1.414837,21 -0.360463,-0.257591,1.234775,22 -0.331513,-0.185288,1.217208,23 0.424891,-0.298817,1.268011,24 0.401230,-0.217696,1.241375,
0 0.062952,-0.179402,1.333825,1 0.064212,0.121903,1.384541,2 0.064411,0.407095,1.421186,3 0.091586,0.531809,1.404118,4 -0.072968,0.285715,1.367870,5 -0.181533,0.057398,1.348884,6 -0.280269,-0.144039,1.283606,7 -0.319765,-0.214311,1.258624,8 0.200655,0.279847,1.375015,9 0.257440,0.047728,1.373526,10 0.349112,-0.175724,1.310255,11 0.387180,-0.243676,1.281928,12 -0.002473,-0.173933,1.295572,13 -0.056481,-0.453137,1.093224,N/A,N/A,N/A,N/A,N/A,N/A,16 0.124959,-0.175197,1.300676,17 0.131692,-0.500889,1.245567,N/A,N/A,N/A,N/A,N/A,N/A,20 0.064501,0.337911,1.414137,21 -0.357083,-0.260617,1.234865,22 -0.329469,-0.187409,1.215750,23 0.419315,-0.297130,1.257383,24 0.393908,-0.216406,1.232169,
0 0.061259,-0.175274,1.327254,1 0.062373,0.124624,1.379522,2 0.062693,0.408306,1.417444,3 0.089130,0.532147,1.399921,4 -0.075669,0.284926,1.363865,5 -0.181038,0.055949,1.347545,6 -0.278499,-0.148226,1.280597,7 -0.315019,-0.218176,1.254355,8 0.198801,0.282694,1.369960,9 0.254063,0.049990,1.360770,10 0.343644,-0.176726,1.295485,11 0.379227,-0.243874,1.268115,12 -0.003903,-0.171030,1.290424,13 -0.057100,-0.448237,1.084611,N/A,N/A,N/A,N/A,N/A,N/A,16 0.123091,-0.169892,1.292599,17 0.130216,-0.495727,1.240821,N/A,N/A,N/A,N/A,N/A,N/A,20 0.062737,0.339464,1.410120,21 -0.354921,-0.266250,1.231116,22 -0.323767,-0.191678,1.211676,23 0.409372,-0.297818,1.241907,24 0.384808,-0.217031,1.218187,
0 0.059449,-0.173475,1.318080,1 0.060478,0.126476,1.370027,2 0.060838,0.409584,1.407705,3 0.085604,0.533174,1.392567,4 -0.077908,0.285184,1.355115,5 -0.180314,0.052859,1.342277,6 -0.276112,-0.155179,1.275043,7 -0.311462,-0.224816,1.250844,8 0.196398,0.286511,1.360836,9 0.250222,0.052490,1.347906,10 0.338086,-0.178879,1.282557,11 0.372112,-0.245564,1.254656,12 -0.005712,-0.168834,1.282421,13 -0.059522,-0.443998,1.073816,N/A,N/A,N/A,N/A,N/A,N/A,16 0.121389,-0.168692,1.282362,17 0.127604,-0.494429,1.234202,N/A,N/A,N/A,N/A,N/A,N/A,20 0.060853,0.340926,1.400430,21 -0.340840,-0.273272,1.228982,22 -0.321674,-0.199088,1.207688,23 0.401021,-0.298583,1.226429,24 0.377269,-0.219535,1.204014,
0 0.057398,-0.171288,1.307238,1 0.058041,0.128789,1.358709,2 0.058089,0.411557,1.395882,3 0.080833,0.535046,1.381283,4 -0.081025,0.285949,1.345255,5 -0.178937,0.050295,1.333403,6 -0.273156,-0.159798,1.269894,7 -0.306206,-0.230176,1.246488,8 0.193979,0.289948,1.348753,9 0.246779,0.052689,1.333526,10 0.330196,-0.179061,1.267375,11 0.363233,-0.245519,1.238969,12 -0.007955,-0.166355,1.271399,13 -0.061512,-0.439784,1.060183,N/A,N/A,N/A,N/A,N/A,N/A,16 0.119614,-0.166868,1.271859,17 0.124977,-0.492516,1.226595,N/A,N/A,N/A,N/A,N/A,N/A,20 0.058168,0.343019,1.388727,21 -0.341778,-0.278048,1.223911,22 -0.313353,-0.201045,1.203557,23 0.389908,-0.297822,1.209976,24 0.367644,-0.218323,1.188894,
0 0.054225,-0.169180,1.295473,1 0.054746,0.131271,1.344469,2 0.054754,0.414052,1.378890,3 0.076861,0.537405,1.367244,4 -0.084546,0.286928,1.330750,5 -0.177371,0.048481,1.321274,6 -0.269380,-0.166146,1.263760,7 -0.299944,-0.234934,1.241375,8 0.191314,0.292649,1.333153,9 0.242513,0.051517,1.316521,10 0.322147,-0.178712,1.250715,11 0.353947,-0.245734,1.222576,12 -0.011475,-0.164034,1.259502,13 -0.063257,-0.435374,1.044639,N/A,N/A,N/A,N/A,N/A,N/A,16 0.116922,-0.165017,1.260282,17 0.121577,-0.490637,1.215201,N/A,N/A,N/A,N/A,N/A,N/A,20 0.054831,0.345549,1.372437,21 -0.330699,-0.284763,1.220980,22 -0.310186,-0.206910,1.198158,23 0.379289,-0.301756,1.193339,24 0.359749,-0.221456,1.171809,
0 0.050602,-0.168071,1.279058,1 0.051844,0.132806,1.327387,2 0.052591,0.415657,1.361339,3 0.072649,0.539828,1.350694,4 -0.088512,0.286578,1.310361,5 -0.175903,0.047914,1.304501,6 -0.265018,-0.171147,1.255690,7 -0.294373,-0.240842,1.234576,8 0.189067,0.295773,1.314077,9 0.238090,0.050560,1.297688,10 0.313399,-0.178197,1.231809,11 0.345217,-0.245966,1.203986,12 -0.014959,-0.162765,1.244518,13 -0.067022,-0.430238,1.023757,N/A,N/A,N/A,N/A,N/A,N/A,16 0.113342,-0.164043,1.242429,17 0.118674,-0.489649,1.205079,N/A,N/A,N/A,N/A,N/A,N/A,20 0.052481,0.347170,1.354971,21 -0.326000,-0.291942,1.216877,22 -0.302702,-0.212752,1.190617,23 0.368351,-0.301932,1.173667,24 0.353920,-0.225940,1.152626,
0 0.047235,-0.166420,1.261062,1 0.048793,0.134597,1.307151,2 0.049874,0.417252,1.338661,3 0.068330,0.542213,1.331472,4 -0.092159,0.287321,1.292126,5 -0.175056,0.046804,1.285587,6 -0.260746,-0.177027,1.243974,7 -0.288111,-0.244773,1.224368,8 0.186588,0.298032,1.294400,9 0.234154,0.049289,1.274321,10 0.306608,-0.179592,1.213834,11 0.336678,-0.245613,1.183304,12 -0.018628,-0.160874,1.225778,13 -0.069410,-0.426125,1.001293,N/A,N/A,N/A,N/A,N/A,N/A,16 0.110417,-0.162589,1.225289,17 0.114750,-0.488235,1.189955,N/A,N/A,N/A,N/A,N/A,N/A,20 0.049677,0.348854,1.332909,21 -0.315351,-0.297548,1.207696,22 -0.298935,-0.220563,1.179908,23 0.355616,-0.302764,1.154977,24 0.343739,-0.225696,1.132902,
0 0.043178,-0.164913,1.240955,1 0.045363,0.136619,1.286355,2 0.047049,0.419424,1.317299,3 0.064361,0.544816,1.310280,4 -0.095894,0.287434,1.268426,5 -0.174296,0.046774,1.265901,6 -0.257025,-0.183313,1.229629,7 -0.282151,-0.245110,1.210928,8 0.183946,0.300367,1.269643,9 0.229832,0.046882,1.253213,10 0.299554,-0.182436,1.191529,11 0.329772,-0.246555,1.161356,12 -0.022608,-0.159399,1.207175,13 -0.073767,-0.418685,0.974216,N/A,N/A,N/A,N/A,N/A,N/A,16 0.106495,-0.160990,1.203677,17 0.109475,-0.486963,1.168316,N/A,N/A,N/A,N/A,N/A,N/A,20 0.046702,0.351027,1.311659,21 -0.308631,-0.305083,1.195972,22 -0.295740,-0.224773,1.167667,23 0.343304,-0.303093,1.137057,24 0.360700,-0.240413,1.129471,
0 0.038380,-0.163897,1.216637,1 0.040610,0.139252,1.261909,2 0.042328,0.423154,1.292577,3 0.060226,0.547526,1.287582,4 -0.099232,0.288835,1.244973,5 -0.173467,0.045399,1.243819,6 -0.253782,-0.185663,1.212843,7 -0.277903,-0.249026,1.194913,8 0.178618,0.300516,1.243583,9 0.226236,0.044356,1.227799,10 0.296323,-0.197718,1.160076,11 0.321579,-0.246964,1.139109,12 -0.027598,-0.158201,1.181708,13 -0.078050,-0.413366,0.942548,N/A,N/A,N/A,N/A,N/A,N/A,16 0.102111,-0.160029,1.180588,17 0.107146,-0.486256,1.147114,N/A,N/A,N/A,N/A,N/A,N/A,20 0.041971,0.354538,1.286998,21 -0.303735,-0.307663,1.182293,22 -0.293200,-0.229728,1.151343,23 0.332934,-0.303844,1.115442,24 0.349680,-0.240258,1.102750,
0 0.033807,-0.162568,1.188948,1 0.036443,0.141507,1.235976,2 0.038566,0.425696,1.268330,3 0.055218,0.549139,1.263347,4 -0.103409,0.291082,1.219908,5 -0.174687,0.043101,1.221121,6 -0.251291,-0.186941,1.191762,7 -0.274938,-0.252623,1.174549,8 0.173131,0.302437,1.216907,9 0.222716,0.043058,1.202490,10 0.287347,-0.187766,1.143280,11 0.314604,-0.247462,1.115132,12 -0.031914,-0.156320,1.156034,13 -0.084190,-0.408948,0.913411,N/A,N/A,N/A,N/A,N/A,N/A,16 0.097509,-0.159152,1.150824,17 0.103438,-0.485674,1.118797,N/A,N/A,N/A,N/A,N/A,N/A,20 0.038106,0.357067,1.262313,21 -0.298428,-0.308404,1.157743,22 -0.288898,-0.229449,1.132434,23 0.325115,-0.305256,1.085327,24 0.314529,-0.219529,1.069575,
0 0.026252,-0.157862,1.122771,1 0.027278,0.148008,1.176665,2 0.028210,0.432428,1.215309,3 0.044047,0.554236,1.210830,4 -0.112451,0.295049,1.166602,5 -0.179016,0.044703,1.165928,6 -0.248916,-0.185321,1.134365,7 -0.270533,-0.255542,1.121275,8 0.166300,0.311628,1.167314,9 0.212896,0.048244,1.148809,10 0.273180,-0.181112,1.086892,11 0.301811,-0.245131,1.058944,12 -0.038088,-0.151757,1.092636,13 -0.103131,-0.395313,0.841063,N/A,N/A,N/A,N/A,N/A,N/A,16 0.088914,-0.153974,1.081874,17 0.097498,-0.480806,1.058808,N/A,N/A,N/A,N/A,N/A,N/A,20 0.028003,0.363869,1.207716,21 -0.291087,-0.315131,1.101454,22 -0.285337,-0.234449,1.078407,23 0.314611,-0.301604,1.028148,24 0.334146,-0.240276,1.027650,
0 0.018624,-0.155309,1.096848,1 0.020385,0.152210,1.152044,2 0.021942,0.437398,1.192425,3 0.038189,0.556994,1.188157,4 -0.119507,0.295473,1.139648,5 -0.181789,0.051055,1.138043,6 -0.248744,-0.183865,1.105577,7 -0.268707,-0.254252,1.089507,8 0.160998,0.316491,1.138686,9 0.208806,0.053426,1.124170,10 0.266275,-0.175606,1.057586,11 0.293200,-0.237492,1.029538,12 -0.045725,-0.148556,1.065328,13 -0.106506,-0.399630,0.819745,N/A,N/A,N/A,N/A,N/A,N/A,16 0.081799,-0.151983,1.057366,17 0.093748,-0.480210,1.018971,N/A,N/A,N/A,N/A,N/A,N/A,20 0.021584,0.368726,1.184329,21 -0.286257,-0.315785,1.067632,22 -0.282503,-0.230038,1.047138,23 0.306215,-0.293605,0.997020,24 0.294653,-0.211021,0.982583,
0 0.010420,-0.152363,1.061868,1 0.014107,0.156577,1.121765,2 0.017250,0.442111,1.166318,3 0.030356,0.558610,1.166179,4 -0.123015,0.301411,1.113413,5 -0.186450,0.056739,1.109403,6 -0.249891,-0.180064,1.069480,7 -0.267207,-0.248688,1.053692,8 0.152573,0.322094,1.105295,9 0.204559,0.060356,1.093994,10 0.258899,-0.166291,1.023885,11 0.285474,-0.226966,0.997026,12 -0.053595,-0.145682,1.030716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.073776,-0.148846,1.021969,17 0.088570,-0.477734,0.969143,N/A,N/A,N/A,N/A,N/A,N/A,20 0.016524,0.373431,1.157188,21 -0.278784,-0.308564,1.030054,22 -0.280728,-0.220842,1.010482,23 0.297762,-0.282640,0.963906,24 0.315780,-0.219792,0.963625,
0 0.004016,-0.154258,1.030125,1 0.008192,0.160083,1.092348,2 0.011899,0.449535,1.139021,3 0.024381,0.564437,1.139887,4 -0.118957,0.302814,1.074923,5 -0.191345,0.056238,1.080211,6 -0.252829,-0.176177,1.022595,7 -0.265581,-0.238942,1.012784,8 0.136554,0.319676,1.068891,9 0.199536,0.066344,1.063764,10 0.252344,-0.157396,0.987388,11 0.277419,-0.215221,0.961561,12 -0.060558,-0.147027,0.999080,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.068358,-0.150843,0.990050,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 0.011026,0.379997,1.129335,21 -0.275855,-0.298584,0.985946,22 -0.277148,-0.204079,0.969594,23 0.288853,-0.270098,0.927855,24 0.279443,-0.191975,0.915357,
0 -0.000689,-0.153154,1.003620,1 0.003097,0.164536,1.067910,2 0.006580,0.456234,1.116682,3 0.020112,0.572598,1.117990,4 -0.113821,0.305065,1.046254,5 -0.197255,0.059800,1.050506,6 -0.253319,-0.165870,0.986822,7 -0.264999,-0.227585,0.967752,8 0.131157,0.319907,1.049234,9 0.194801,0.072778,1.035622,10 0.247772,-0.148814,0.955644,11 0.270397,-0.203967,0.927304,12 -0.065224,-0.145183,0.973139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.063954,-0.150276,0.962874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 0.005745,0.386228,1.106421,21 -0.268137,-0.284465,0.936159,22 -0.271859,-0.189255,0.924881,23 0.277648,-0.260008,0.890805,24 0.266881,-0.174358,0.885316,
0 -0.004582,-0.153389,0.977061,1 -0.001057,0.168573,1.040765,2 0.002170,0.463600,1.088753,3 0.015966,0.580692,1.088421,4 -0.111331,0.309186,1.018168,5 -0.202126,0.067890,1.016363,6 -0.254824,-0.156170,0.931271,7 -0.266182,-0.211823,0.916329,8 0.116323,0.318630,1.012381,9 0.190565,0.077175,1.002465,10 0.237319,-0.120679,0.918153,11 0.264160,-0.190607,0.888584,12 -0.069260,-0.145140,0.946877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.060505,-0.150450,0.935928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 0.001396,0.392846,1.078648,21 -0.266176,-0.269019,0.881418,22 -0.270464,-0.177216,0.876542,23 0.274042,-0.246158,0.852055,24 0.265350,-0.172957,0.842167,
0 -0.008441,-0.149741,0.953043,1 -0.006079,0.174004,1.016260,2 -0.003861,0.469698,1.063977,3 0.013915,0.586962,1.062647,4 -0.111078,0.314016,0.993791,5 -0.205657,0.090502,0.982332,6 -0.256111,-0.141476,0.886044,7 -0.266936,-0.197466,0.866127,8 0.112962,0.327800,0.996110,9 0.189628,0.075377,0.972063,10 0.235179,-0.118138,0.887833,11 0.259927,-0.181334,0.849226,12 -0.072740,-0.141995,0.922257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.056568,-0.146268,0.912341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.004402,0.398873,1.053875,21 -0.265563,-0.254731,0.830178,22 -0.286729,-0.180279,0.835500,23 0.265419,-0.236184,0.809213,24 0.288450,-0.174220,0.813434,
0 -0.010171,-0.145227,0.929673,1 -0.009794,0.180002,0.991725,2 -0.009476,0.476148,1.038078,3 0.012508,0.593051,1.035257,4 -0.108925,0.324054,0.968570,5 -0.207571,0.103302,0.953297,6 -0.255260,-0.126228,0.841181,7 -0.268165,-0.182213,0.816785,8 0.111795,0.334222,0.975502,9 0.187914,0.084069,0.943013,10 0.231210,-0.104371,0.845470,11 0.255320,-0.167504,0.806795,12 -0.074132,-0.138063,0.900650,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.054653,-0.141181,0.887014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.009552,0.405295,1.028293,21 -0.264747,-0.237451,0.784696,22 -0.287747,-0.178458,0.788333,23 0.262043,-0.220544,0.767419,24 0.241216,-0.141029,0.768500,
0 -0.008289,-0.136098,0.908986,1 -0.011422,0.187899,0.970347,2 -0.014262,0.482079,1.015901,N/A,N/A,N/A,4 -0.107088,0.335769,0.947696,5 -0.209122,0.117795,0.921932,6 -0.252917,-0.105864,0.798814,7 -0.266219,-0.163229,0.767666,8 0.106606,0.351033,0.950122,9 0.187135,0.092870,0.916354,N/A,N/A,N/A,11 0.242801,-0.146311,0.769813,12 -0.072071,-0.129408,0.878251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.056247,-0.132074,0.867858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.013577,0.411771,1.006299,21 -0.259097,-0.218236,0.729870,22 -0.275246,-0.146125,0.710400,23 0.259647,-0.200660,0.726553,24 0.262876,-0.127058,0.737880,
0 -0.009351,-0.117318,0.866349,1 -0.012844,0.206074,0.923725,2 -0.015848,0.497484,0.966067,N/A,N/A,N/A,4 -0.114318,0.360889,0.905881,5 -0.205902,0.140076,0.864957,6 -0.244691,-0.076771,0.716865,7 -0.252978,-0.126151,0.679888,8 0.117403,0.373401,0.908208,9 0.184760,0.122246,0.863474,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.073260,-0.112181,0.829801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.055358,-0.112883,0.830806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.015149,0.428016,0.957128,21 -0.249527,-0.175693,0.634784,22 -0.270336,-0.117331,0.628000,23 0.135870,-0.251768,0.593961,24 0.159563,-0.216507,0.636500,
0 -0.009351,-0.117318,0.866349,1 -0.012844,0.206074,0.923725,2 -0.015848,0.497484,0.966067,N/A,N/A,N/A,4 -0.114318,0.360889,0.905881,5 -0.205902,0.140076,0.864957,6 -0.244691,-0.076771,0.716865,7 -0.252978,-0.126151,0.679888,8 0.117403,0.373401,0.908208,9 0.184760,0.122246,0.863474,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.073260,-0.112181,0.829801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.055358,-0.112883,0.830806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.015149,0.428016,0.957128,21 -0.249527,-0.175693,0.634784,22 -0.270336,-0.117331,0.628000,23 0.135870,-0.251768,0.593961,24 0.159563,-0.216507,0.636500,
0 -0.010671,-0.111270,0.843027,1 -0.011832,0.211445,0.898018,2 -0.012580,0.501065,0.937996,N/A,N/A,N/A,4 -0.118028,0.366880,0.879911,5 -0.201663,0.145197,0.833699,6 -0.235477,-0.057121,0.684020,7 -0.242809,-0.107496,0.640379,8 0.122068,0.380118,0.882464,9 0.185710,0.133158,0.835195,10 0.166059,-0.104308,0.665530,N/A,N/A,N/A,12 -0.074466,-0.106236,0.804402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.054035,-0.106833,0.809277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.012435,0.432129,0.929601,21 -0.234142,-0.158069,0.590836,22 -0.252518,-0.090370,0.588889,23 0.137812,-0.237723,0.561251,24 0.160235,-0.189477,0.605136,
0 -0.012121,-0.105806,0.815974,1 -0.009550,0.209765,0.863526,2 -0.006049,0.489596,0.893547,N/A,N/A,N/A,4 -0.133688,0.367570,0.853612,5 -0.196279,0.153959,0.802233,6 -0.224856,-0.043665,0.651543,7 -0.230830,-0.092440,0.602000,8 0.128924,0.378700,0.848188,9 0.189397,0.140055,0.798389,10 0.164729,-0.101590,0.634838,N/A,N/A,N/A,12 -0.075608,-0.102165,0.779670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.052427,-0.100003,0.779959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.007020,0.423415,0.887830,21 -0.228339,-0.138507,0.558038,22 -0.240787,-0.076372,0.555167,23 0.147372,-0.167889,0.580340,24 0.221961,-0.093247,0.568500,
0 -0.008451,-0.105881,0.789210,1 -0.007981,0.199731,0.825302,2 -0.008292,0.469081,0.846685,N/A,N/A,N/A,4 -0.139994,0.364528,0.825939,5 -0.190252,0.154712,0.771232,6 -0.214006,-0.033011,0.618654,7 -0.218638,-0.078162,0.567159,8 0.134211,0.368234,0.812469,9 0.192273,0.148961,0.770905,10 0.164738,-0.094253,0.609682,N/A,N/A,N/A,12 -0.072929,-0.103211,0.751074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.056729,-0.098905,0.754999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.008175,0.405119,0.841968,21 -0.208058,-0.127828,0.526782,22 -0.195716,-0.050776,0.542636,23 0.157927,-0.206932,0.530079,24 0.176163,-0.156185,0.573000,
0 -0.012780,-0.114070,0.754651,1 -0.014217,0.181765,0.778233,2 -0.014508,0.444946,0.792812,N/A,N/A,N/A,4 -0.139114,0.360446,0.795133,5 -0.184112,0.149385,0.738700,6 -0.203409,-0.022369,0.604794,7 -0.200371,-0.054479,0.560636,8 0.150988,0.315786,0.763409,9 0.222588,0.108050,0.736344,10 0.166450,-0.072809,0.595542,11 0.138740,-0.139138,0.565185,12 -0.078856,-0.107463,0.720027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.054757,-0.110157,0.716708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.014463,0.382852,0.790693,21 -0.173624,-0.125513,0.517617,22 -0.201123,-0.048152,0.510882,23 0.107962,-0.192726,0.515700,24 0.174624,-0.158476,0.539647,
0 0.003775,-0.139718,0.713472,1 -0.051575,0.104327,0.749813,2 -0.100514,0.320963,0.770522,N/A,N/A,N/A,4 -0.156707,0.235846,0.729728,5 -0.223002,0.026363,0.712458,6 -0.151467,0.088253,0.515824,7 -0.128678,0.109535,0.453891,8 0.152911,0.309554,0.732703,9 0.244911,0.111074,0.695448,10 0.172545,-0.048494,0.564183,11 0.146270,-0.102829,0.565628,12 -0.068073,-0.140873,0.686568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.075819,-0.123923,0.668081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.089051,0.269954,0.767224,N/A,N/A,N/A,N/A,N/A,N/A,23 0.122929,-0.146864,0.515269,24 0.176071,-0.110664,0.547967,
0 0.002063,-0.152536,0.677154,1 -0.058332,0.066121,0.720934,2 -0.111297,0.256709,0.750237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6 -0.152837,-0.052062,0.583060,7 -0.122577,-0.095577,0.601226,N/A,N/A,N/A,N/A,N/A,N/A,10 0.130841,0.022898,0.534252,11 0.138043,-0.038595,0.564775,12 -0.072515,-0.155311,0.651630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.076908,-0.133477,0.630981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.099023,0.211411,0.744550,21 -0.125368,-0.141145,0.584332,22 -0.142445,-0.111237,0.540818,23 0.129567,-0.051180,0.546313,24 0.128045,-0.051078,0.532333,
0 0.002093,-0.157419,0.647374,1 -0.055614,0.061241,0.697495,2 -0.105774,0.252016,0.728315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 0.144947,0.176244,0.624876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.078169,-0.151736,0.620463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.082559,-0.145999,0.600541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.094184,0.207164,0.722848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
0 0.002093,-0.157419,0.647374,1 -0.055614,0.061241,0.697495,2 -0.105774,0.252016,0.728315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 0.144947,0.176244,0.624876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.078169,-0.151736,0.620463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 0.082559,-0.145999,0.600541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 -0.094184,0.207164,0.722848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
